Token,Short Name,Series,Company Name,Tick Size,Lot Size,Scrip Code,Scrip ID,Scrip Name,Issue Price,Face Value,ISIN,52 Weeks High,52 Weeks Low,Life Time High,Life Time Low,Exchange Code
542019,SHUPOL,DR,SHUBHAM POLYSPIN LIMITED,29.59,1,542019,SHUBHAM,SHUBHAM POLYSPIN LIMITED,19.73,10,INE01J501010,42.66,16.51,286.45,14.59,SHUBHAM
890183,SHUPP1,C,SHUKRA PHARMACEUTICALS LTD PP,108.9,1,890183,SHUKRAPP,SHUKRA PHARMACEUTICALS LTD PP,98.6,10,IN9551C01034,173.09,23,173.09,23,SHUKRAPP
750766,SHURE1,C,SHUKRA PHARMACEUTICALS LTD RE,24.48,1,750766,SHUKRA-RE,SHUKRA PHARMACEUTICALS LTD RE,16.32,10,INE551C20028,60,16.65,60,16.65,SHUKRA-RE
544272,SHVTEX,C,SHIV TEXCHEM LIMITED,240.85,1,544272,SHIVTEXCHEM,SHIV TEXCHEM LIMITED,217.95,10,INE0YRO01015,290.4,227.05,290.4,227.05,SHIVTEXCHEM
539252,SHYCEN,DR,SHYAM CENTURY FERROUS LIMITED,20.07,1,539252,SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,13.39,1,INE979R01011,32.29,16,38.05,1.77,SHYAMCENT
505529,SHYHOL,C,SHYAMAL HOLDINGS & TRADING LTD,6.06,1,505529,SHYAMHO,SHYAMAL HOLDINGS & TRADING LTD,5.5,10,INE481F01013,5,4.5,9.75,4.25,SHYAMHO
531219,SHYINF,C,SHYAMA COMP & SERVICES LTD,7.77,1,531219,SHYAMACOMP,SHYAMA COMP & SERVICES LTD,7.03,10,INE861E01019,8.89,1.99,20.2,0.54,SHYAMACOMP
505515,SHYINV,DR,SHYAMKAMAL INVESTMENTS LTD,10.92,1,505515,SHYMINV,SHYAMKAMAL INVESTMENTS LTD,9.88,10,INE203N01015,13.93,3.31,35.5,2.62,SHYMINV
543299,SHYMET,DR,SHYAM METALICS AND ENERGY LTD,996.1,1,543299,SHYAMMETL,SHYAM METALICS AND ENERGY LTD,664.1,10,INE810G01011,956.05,420.5,956.05,253.05,SHYAMMETL
51202,SHYOFS,DR,SHYAM METALICS AND ENERGY OFS,0,1,51202,SHYAMMETL,SHYAM METALICS AND ENERGY OFS,0,10,INE000000202,0,0,0,0,SHYAMMETL
526365,SHYSTA,C,SWARNSARITA JEWELS INDIA LTD,44.82,1,526365,SWARNSAR,SWARNSARITA JEWELS INDIA LTD,40.56,10,INE967A01012,64.98,23.1,195,0.4,SWARNSAR
517411,SHYTEL,DR,SHYAM TELECOM LTD,18.62,1,517411,SHYAMTEL,SHYAM TELECOM LTD,16.86,10,INE635A01023,19.89,7.13,987,3.88,SHYAMTEL
520141,SIBAUT,DR,SIBAR AUTO PARTS,13.07,1,520141,SIBARAUT,SIBAR AUTO PARTS,10.71,10,INE441C01014,18,7.25,45.8,0.9,SIBARAUT
532353,SIBMED,DR,SIBAR MEDIA,0.36,1,532353,SIBARMED,SIBAR MEDIA,0.24,10,INE388B01019,1.21,0.28,11.35,0.28,SIBARMED
532302,SIBSOF,DR,SIBAR SOFTWA,0.73,1,532302,SIBARSOF,SIBAR SOFTWA,0.49,10,INE940A01019,3.33,0.53,110.35,0.5,SIBARSOF
520086,SICAL,C,SICAL LOGISTICS LIMITED,164.55,1,520086,SICALLOG,SICAL LOGISTICS LIMITED,148.95,10,INE075B01020,300.6,117.75,574.75,4.95,SICALLOG
530907,SICAPI,C,S.I.CAPITAL & FINANC,49.35,1,530907,,S.I.CAPITAL & FINANC,44.65,10,INE417F01017,47.25,24.49,47.25,2.75,
533014,SICIND,C,SICAGEN INDIA LIMITED,85.24,1,533014,SICAGEN,SICAGEN INDIA LIMITED,77.14,10,INE176J01011,118.8,42.2,200,2.81,SICAGEN
51218,SICOFS,C,SICAL LOGISTICS LIMITED OFS,0,1,51218,SICALLOG,SICAL LOGISTICS LIMITED OFS,0,10,INE000000218,0,0,0,0,SICALLOG
539983,SIDAUT,C,SIDH AUTOMOBILES LIMITED,13.12,1,539983,SIDH,SIDH AUTOMOBILES LIMITED,11.88,10,INE403L01015,12.5,12.5,12.5,12.5,SIDH
538520,SIDBUS,C,SHIVAMSHREE BUSINESSES LIMITED,0.78,1,538520,SBL,SHIVAMSHREE BUSINESSES LIMITED,0.72,1,INE857P01021,0.75,0.72,66.45,0.2,SBL
540736,SIDEDU,DR,SIDDHARTH EDUCATION SERV LTD,15.48,1,540736,SIDDH,SIDDHARTH EDUCATION SERV LTD,14.02,10,INE930X01012,43.95,14.75,60.45,14.75,SIDDH
526877,SIDGAR,C,SIDDHESWAR GARMENTS,20.55,1,526877,SIDDHEGA,SIDDHESWAR GARMENTS,19.75,10,INE797C01019,20.82,10.49,20.82,3.05,SIDDHEGA
513695,SIDMET,DR,SIDDHIVINAYAK METAL,1.31,1,513695,,SIDDHIVINAYAK METAL,1.19,10,,8.5,1.05,44.5,1,
523728,SIDTUB,C,SIDDHARTHA TUBES LIMITED,2.99,1,523728,SIDDHATUBE,SIDDHARTHA TUBES LIMITED,2.71,10,INE708B01018,4.48,2.45,37.5,0.85,SIDDHATUBE
530439,SIDVEN,DR,SIDDHA VENTURES LIMITED,11.06,1,530439,SIDDHA,SIDDHA VENTURES LIMITED,7.38,10,INE140C01012,15.81,7.35,42,0.1,SIDDHA
537669,SIDVIN,C,LAXMIPATI ENGINEERING WORKS,169.16,1,537669,LAXMIPATI,LAXMIPATI ENGINEERING WORKS,153.06,10,INE920P01019,153.44,57.5,153.44,24.8,LAXMIPATI
500550,SIEMEN,DR,SIEMENS LTD,7536.9,1,500550,SIEMENS,SIEMENS LTD,6166.6,2,INE003A01024,8129.95,3248,8129.95,15.68,SIEMENS
51163,SIEOFS,C,SIEL FINANCIAL SERVICES OFS,0,1,51163,SIELFNS,SIEL FINANCIAL SERVICES OFS,0,10,INE000000163,0,0,0,0,SIELFNS
531121,SIEOPT,DR,SIERRA OPTIMA LTD.,0,1,531121,,SIERRA OPTIMA LTD.,0,10,INE046B01013,0,0,1010,17,
531863,SIGHOL,C,SIGRUN HOLDINGS LIMITED,0.2,1,531863,SIGRUN,SIGRUN HOLDINGS LIMITED,0.19,1,INE633D01022,0.22,0.1,83.5,0.09,SIGRUN
543990,SIGI,DR,SIGNATUREGLOBAL INDIA LTD,1685.4,1,543990,SIGNATURE,SIGNATUREGLOBAL INDIA LTD,1123.6,1,INE903U01023,1645.85,512.45,1645.85,444.1,SIGNATURE
543389,SIGIN,DR,SIGACHI INDUSTRIES LIMITED,55.03,1,543389,SIGACHI,SIGACHI INDUSTRIES LIMITED,36.69,1,INE0D0K01022,95.94,36.4,95.94,22,SIGACHI
512131,SIGIND,DR,SIGNET INDUSTRIES LIMITED,79.76,1,512131,SIGIND,SIGNET INDUSTRIES LIMITED,53.18,10,INE529F01035,97,52.24,745,0.12,SIGIND
543917,SIGSOL,DR,SIGMA SOLVE LIMITED,422.7,1,543917,SIGMA,SIGMA SOLVE LIMITED,281.8,10,INE0A0S01010,538,330.05,579.25,297.5,SIGMA
544117,SIIND,DR,SIGNPOST INDIA LTD,271.05,1,544117,SIGNPOST,SIGNPOST INDIA LTD,180.75,2,INE0KGZ01021,460.7,212.45,460.7,212.45,SIGNPOST
523606,SIKINT,DR,SIKA INTERPLANT SYSTEMS LTD,3042.6,1,523606,SIKA,SIKA INTERPLANT SYSTEMS LTD,2028.4,10,INE438E01016,3548,1116.9,3548,2.4,SIKA
524642,SIKREA,DR,SIKOZY REALTORS LIMITED,1.23,1,524642,SIKOZY,SIKOZY REALTORS LIMITED,1.13,1,INE528E01022,1.71,0.73,5.08,0.06,SIKOZY
532999,SILANI,C,NEXTGEN ANIMATION MEDIAA LTD,1.86,1,532999,NEXTGENT,NEXTGEN ANIMATION MEDIAA LTD,1.7,10,INE875I01010,14,1.07,71.85,1.07,NEXTGENT
507777,SILCHE,DR,SILTAP CHEMICALS LTD,0,1,507777,,SILTAP CHEMICALS LTD,0,10,INE637A01011,0,0,256.67,34.32,
512197,SILCOM,C,SILVEROAK COMMERCIAL,5.88,1,512197,SILVERO,SILVEROAK COMMERCIAL,5.32,10,INE798C01017,5.87,2.35,55,1.2,SILVERO
500389,SILIND,C,SILVERLINE TECHNOLOGIES LTD,17.52,1,500389,SILVERLINE,SILVERLINE TECHNOLOGIES LTD,16.84,10,INE368A01021,16.85,3.28,1395,2,SILVERLINE
536073,SILINF,DR,JULIEN AGRO INFRATECH LIMITED,32.71,1,536073,JULIEN,JULIEN AGRO INFRATECH LIMITED,21.81,10,INE890N01019,34.63,22,34.63,3.25,JULIEN
521194,SILINV,C,SIL INVESTMENTS LIMITED,722.6,1,521194,SILINV,SIL INVESTMENTS LIMITED,653.8,10,INE923A01015,920,315.7,920,22.7,SILINV
526835,SILKTE,C,SILKTEX LTD,4.67,1,526835,SILKTEX,SILKTEX LTD,4.23,10,INE056B01012,9.19,3.82,67.15,1.5,SILKTEX
524426,SILMET,DR,SILCAL METALLURGIC,1.15,1,524426,SILCAL,SILCAL METALLURGIC,0.77,10,INE545D01010,5.05,0.67,62.5,0.5,SILCAL
531635,SILOAK,C,SILVER OAK (INDIA) LTD,171.85,1,531635,SILVOAK,SILVER OAK (INDIA) LTD,165.15,10,INE870J01019,165.2,44.05,165.2,3,SILVOAK
543536,SILPEA,DR,SILVER PEARL HOSPITALITY LTD,9.51,1,543536,SILVERPRL,SILVER PEARL HOSPITALITY LTD,7.79,10,INE0KXN01014,12.35,7.5,16,6.9,SILVERPRL
543615,SILREN,DR,SILICON RENTAL SOLUTIONS LTD,330,1,543615,SRSOLTD,SILICON RENTAL SOLUTIONS LTD,220,10,INE0MNV01014,290.05,144,290.05,80,SRSOLTD
543525,SILTOU,DR,SILVER TOUCH TECHNOLOGIES LTD,860.5,1,543525,SILVERTUC,SILVER TOUCH TECHNOLOGIES LTD,573.7,10,INE625X01018,869.95,530,869.95,257.6,SILVERTUC
531738,SILVAL,C,SILICON VALLEY INFOTECH LTD,0.03,1,531738,SILICON,SILICON VALLEY INFOTECH LTD,0.03,1,INE913A01024,0.03,0.03,111,0.03,SILICON
513472,SIMCAS,C,SIMPLEX CASTINGS LTD,350.05,1,513472,SIMPLEXCAS,SIMPLEX CASTINGS LTD,316.75,10,INE658D01011,354.9,46.5,354.9,1,SIMPLEXCAS
519566,SIMFAR,C,SIMRAN FARMS LTD,212.65,1,519566,SIMRAN,SIMRAN FARMS LTD,192.45,10,INE354D01017,269.65,105.5,273,0.55,SIMRAN
512223,SIMFIN,DR,SIMCO TRADING & FINANCE CO. LT,2.15,1,512223,,SIMCO TRADING & FINANCE CO. LT,1.95,10,,0,0,0,0,
533018,SIMILL,C,SIMPLEX MILLS COMPANY LIMITED,5885.3,1,533018,SIMPLXMIL,SIMPLEX MILLS COMPANY LIMITED,5324.8,1000,INE457H01027,7385.95,2056,7900,650,SIMPLXMIL
526099,SIMIND,DR,SIMCO INDUSTRIES,2.88,1,526099,,SIMCO INDUSTRIES,2.62,10,,3.95,1.3,35,0.1,
523838,SIMINF,C,SIMPLEX INFRASTRUCTURES LIMITE,242.6,1,523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LIMITE,219.5,2,INE059B01024,273.6,64.17,774,2.7,SIMPLEXINF
507998,SIMMAR,DR,SIMMONDS-MARSHALL LTD,178.7,1,507998,SIMMOND,SIMMONDS-MARSHALL LTD,119.2,2,INE657D01021,165.6,63.1,165.6,0.31,SIMMOND
503229,SIMMIL,C,SIMPLEX REALTY LIMITED,179.55,1,503229,SIMPLXREA,SIMPLEX REALTY LIMITED,162.45,10,INE167H01014,300,106.5,403,2,SIMPLXREA
533019,SIMPAP,C,SIMPLEX PAPERS LIMITED,2468.4,1,533019,SIMPLXPAP,SIMPLEX PAPERS LIMITED,2371.6,1000,INE456H01029,3662.85,866,12270,54,SIMPLXPAP
532877,SIMPRO,C,SIMPLEX PROJECTS LIMITED,10.97,1,532877,SIMPLEX,SIMPLEX PROJECTS LIMITED,9.93,10,INE898F01018,11.92,10.45,486,7.21,SIMPLEX
539742,SIMSUG,C,SIMBHAOLI SUGARS LTD,23.64,1,539742,SIMBHALS,SIMBHAOLI SUGARS LTD,21.4,10,INE748T01016,38.5,22,61.2,3.56,SIMBHALS
505380,SIMTOO,DR,SIMTOOLS,0,1,505380,,SIMTOOLS,0,100,,0,0,175,140.05,
504382,SIMTRA,DR,SIMPLEX TRADING & AGENCIES LTD,50.87,1,504382,SMPLXTR,SIMPLEX TRADING & AGENCIES LTD,46.03,10,INE518H01018,215.2,22.41,215.2,0.1,SMPLXTR
509887,SINBID,C,SINNAR BIDI UDYOG LTD,710.85,1,509887,SINNAR,SINNAR BIDI UDYOG LTD,643.15,5,INE896E01023,874.65,369.55,874.65,7,SINNAR
539410,SINENE,C,MUZALI ARTS LIMITED,1.02,1,539410,MUZALI,MUZALI ARTS LIMITED,0.94,1,INE873S01022,2.39,0.87,17.85,0.87,MUZALI
523023,SINHOT,DR,SINCLAIRS HOTELS LTD,107.3,1,523023,SINCLAIR,SINCLAIRS HOTELS LTD,71.54,2,INE985A01022,174.8,69.78,174.8,0.23,SINCLAIR
505729,SININ,DR,SINGER INDIA LIMITED,103.23,1,505729,SINGER,SINGER INDIA LIMITED,68.83,2,INE638A01035,125.75,76.2,134.4,1,SINGER
502742,SININD,C,SINTEX INDUSTRIES LTD,2.25,1,502742,SINTEX,SINTEX INDUSTRIES LTD,2.17,1,INE429C01035,11.39,2.21,271.88,0.56,SINTEX
540653,SINPLA,C,SINTEX PLASTICS TECHNOLOGY LTD,1.1,1,540653,SPTL,SINTEX PLASTICS TECHNOLOGY LTD,1,1,INE501W01021,1.55,0.76,136.5,0.56,SPTL
513391,SINSWA,DR,SINGHAL SWARUP ISPAT,2.1,1,513391,,SINGHAL SWARUP ISPAT,1.9,10,,5,1,42.86,1,
516108,SIPAP,DR,SOUTH INDIA PAPER MILLS LTD,123.2,1,516108,STHINPA,SOUTH INDIA PAPER MILLS LTD,82.2,10,INE088G01014,120.75,68.6,195,3.1,STHINPA
509890,SIPIN,DR,SIPOREX INDIA,0,1,509890,,SIPOREX INDIA,0,100,INE689D01016,0,0,700,106,
523164,SIPIND,C,SIP INDUSTRIES LTD,6.31,1,523164,SIPIND,SIP INDUSTRIES LTD,5.71,10,INE186B01017,8.01,3.9,88.4,1,SIPIND
524746,SIRIS,DR,SIRIS LTD,35.45,1,524746,,SIRIS LTD,32.15,10,,210,31.5,330,31.5,
543686,SIRPAI,DR,SIRCA PAINTS INDIA LIMITED,370.35,1,543686,SIRCA,SIRCA PAINTS INDIA LIMITED,246.95,10,INE792Z01011,443.9,283.5,443.9,283.5,SIRCA
502455,SIRPAP,C,SIRPUR PAPER MILLS LTD,11.17,1,502455,SIRPAPER,SIRPUR PAPER MILLS LTD,10.11,10,INE202C01010,12.45,7.66,154,7.66,SIRPAPER
538667,SIRSON,DR,SIROHIA & SONS LIMITED,12.56,1,538667,SIROHIA,SIROHIA & SONS LIMITED,11.38,10,INE785O01019,16.43,5.82,17.5,5.8,SIROHIA
530593,SIRSTE,DR,SIRHIND STEEL,14.59,1,530593,,SIRHIND STEEL,13.21,10,,13.9,11,81.5,5.25,
532795,SITCAB,C,SITI NETWORKS LIMITED,0.93,1,532795,SITINET,SITI NETWORKS LIMITED,0.91,1,INE965H01011,1.14,0.61,66.94,0.5,SITINET
512589,SITENT,DR,SITA ENTERPRISES LTD,85.25,1,512589,SITAENT,SITA ENTERPRISES LTD,69.75,10,INE579D01019,112.62,23.22,112.62,0.5,SITAENT
532961,SITSHR,C,SITA SHREE FOOD PRODUCTS LTD,0.4,1,532961,SITASHREE,SITA SHREE FOOD PRODUCTS LTD,0.38,10,INE686I01011,0.8,0.39,66.5,0.39,SITASHREE
504362,SIYPOD,DR,SIYARAM PODDAR FINANCE & TRADI,7.87,1,504362,,SIYARAM PODDAR FINANCE & TRADI,7.13,10,,7.5,7.5,7.5,7.5,
544047,SIYREC,DR,SIYARAM RECYCLING LIMITED,188.9,1,544047,SIYARAM,SIYARAM RECYCLING LIMITED,126,10,INE0QSK01017,174.9,55,174.9,55,SIYARAM
503811,SIYSIL,DR,SIYARAM SILK MILLS LTD,646.05,1,503811,SIYSIL,SIYARAM SILK MILLS LTD,430.75,2,INE076B01028,566.6,411,799,2.67,SIYSIL
504398,SJCOR,C,SJ CORPORATION LIMITED,48.51,1,504398,SJCORP,SJ CORPORATION LIMITED,43.89,1,INE312B01027,46.2,21,204,0.26,SJCORP
543387,SJSENT,DR,S.J.S. ENTERPRISES LIMITED,1231.6,1,543387,SJS,S.J.S. ENTERPRISES LIMITED,821.1,10,INE284S01014,1135,552.9,1135,340,SJS
533206,SJVLIM,DR,SATLUJ JAL VIDYUT NIGAM LTD,134.1,1,533206,SJVN,SATLUJ JAL VIDYUT NIGAM LTD,89.4,10,INE002L01015,170.45,63.38,170.45,17.15,SJVN
51203,SJVOFS,DR,SJVN LTD OFS,0,1,51203,SJVN,SJVN LTD OFS,0,10,INE000000203,0,0,0,0,SJVN
500472,SKFIND,DR,SKF INDIA LIMITED,6213.8,1,500472,SKFINDIA,SKF INDIA LIMITED,4142.6,10,INE640A01023,7349,4025,7349,14.83,SKFINDIA
973049,SKFND1,DR,0% SK Finance Limited Mar 26,39600,1,973049,SKFL9MAR21,0% SK Finance Limited Mar 26,26400,100000,INE124N07549,0,0,0,0,SKFL9MAR21
974519,SKFND2,DR,5% SK Finance Apr 25,138840,1,974519,SKFGSEC25,5% SK Finance Apr 25,92560,100000,INE124N07630,0,0,0,0,SKFGSEC25
974565,SKFND3,DR,9.25% SK FINANCE JAN 25,127124.95,1,974565,925SKFL25,9.25% SK FINANCE JAN 25,84749.97,100000,INE124N07648,0,0,0,0,925SKFL25
539861,SKIINF,C,SKIL INFRASTRUCTURE LIMITED,5.69,1,539861,SKIL,SKIL INFRASTRUCTURE LIMITED,5.15,10,INE429F01012,10.22,4.64,55.65,2.03,SKIL
538562,SKILTD,DR,SKIPPER LTD,634.95,1,538562,SKIPPER,SKIPPER LTD,423.35,1,INE439E01022,619.2,201.27,619.2,17.14,SKIPPER
542728,SKINT,C,SK INTERNATIONAL EXPORT LTD,17.99,1,542728,SKIEL,SK INTERNATIONAL EXPORT LTD,16.29,10,INE04ST01013,19.95,17.1,20.8,6.2,SKIEL
532043,SKIPLA,DR,SKIP PLASTICS,1.36,1,532043,,SKIP PLASTICS,1.24,10,,1.6,1.3,11,1.3,
890193,SKIPP1,DR,SKIPPER LIMITED PP,428.4,1,890193,SKIPPERPP,SKIPPER LIMITED PP,285.6,1,IN9439E01012,436.85,118,436.85,118,SKIPPERPP
750822,SKIRE1,C,SKIPPER LIMITED-RE,114.56,1,750822,SKIPPER-RE,SKIPPER LIMITED-RE,76.38,10,INE439E20014,111.98,35.3,0,0,SKIPPER-RE
532143,SKMEGG,DR,SKM EGG PRODUCTS EXPORTS (INDI,291.5,1,532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORTS (INDI,194.4,10,INE411D01015,443,213.6,559.4,1.1,SKMEGGPROD
531169,SKPSEC,C,SKP SECURITIES LTD,264,1,531169,SKPSEC,SKP SECURITIES LTD,238.9,10,INE709B01016,325,61.05,325,0.53,SKPSEC
532086,SKSSEC,DR,OCEAN INFRAST,1.42,1,532086,OCENINFR,OCEAN INFRAST,1.3,10,INE789C01016,5.5,1.03,17.75,0.75,OCENINFR
532316,SKUCOM,C,S KUMARSCOM LTD,0.94,1,532316,SKUMAR,S KUMARSCOM LTD,0.86,10,INE827A01018,0.99,0.9,475,0.4,SKUMAR
514304,SKUMAR,C,SKUMARS NATIONWIDE LTD,2.46,1,514304,SKUMARN,SKUMARS NATIONWIDE LTD,2.24,10,INE772A01016,7,2.35,177.9,2.27,SKUMARN
532442,SKUUNI,C,SKUMARS UNITEXX LIMITED,1.87,1,532442,MWTEXX,SKUMARS UNITEXX LIMITED,1.71,10,INE578D01011,5.75,1.79,26.5,0.26,MWTEXX
531742,SKYCHE,DR,SKYLEAD CHEMICALS,10.6,1,531742,,SKYLEAD CHEMICALS,9.6,10,,13.35,10.1,112,2,
541967,SKYGOL,C,SKY GOLD LIMITED,3749.7,1,541967,SKYGOLD,SKY GOLD LIMITED,3392.6,10,INE01IU01018,3489,680.35,3489,90,SKYGOLD
526479,SKYIND,C,SKY INDUSTRIES LTD,170.95,1,526479,SKYIND,SKY INDUSTRIES LTD,154.75,10,INE765B01018,196.05,58.2,196.05,2,SKYIND
505650,SKYMIL,DR,SKYLINE MILLARS LIMITED,20.75,1,505650,SKYLMILAR,SKYLINE MILLARS LIMITED,16.99,1,INE178E01026,31.6,9.02,31.6,0.15,SKYLMILAR
500098,SKYNEP,DR,SKYLINE NEPC LTD.,0,1,500098,,SKYLINE NEPC LTD.,0,10,INE575B01011,0,0,95,0.36,
523846,SKYSER,C,SKYPAK SERVICES SPEC,2.89,1,523846,SKYSS,SKYPAK SERVICES SPEC,2.63,10,INE539D01013,4.73,2.76,145,0.75,SKYSS
538919,SKYVEN,C,SKYLINE VENTURES INDIA LIMITED,32.13,1,538919,SKILVEN,SKYLINE VENTURES INDIA LIMITED,30.87,10,INE055Q01012,45.35,12.72,171.5,8.08,SKILVEN
539494,SMAFIN,DR,SMART FINSEC LIMITED,17.82,1,539494,SMARTFIN,SMART FINSEC LIMITED,11.88,1,INE766D01020,22.39,6.85,22.39,1.05,SMARTFIN
532419,SMANET,C,SMARTLINK HOLDINGS LIMITED,241.5,1,532419,SMARTLINK,SMARTLINK HOLDINGS LIMITED,218.5,2,INE178C01020,355.7,156,355.7,26.84,SMARTLINK
543065,SMAUT,DR,SM AUTO STAMPING LIMITED,51.18,1,543065,SMAUTO,SM AUTO STAMPING LIMITED,34.12,10,INE0C4I01011,65.98,40,65.98,11.8,SMAUTO
532138,SMCCRE,DR,SMC CREDITS,15.75,1,532138,SMCREDT,SMC CREDITS,1.58,10,INE440E01012,11.25,10.75,10.5,10.3,SMCREDT
543263,SMCGLO,DR,SMC GLOBAL SECURITIES LIMITED,197.3,1,543263,SMCGLOBAL,SMC GLOBAL SECURITIES LIMITED,131.6,2,INE103C01036,182,78.05,182,61,SMCGLOBAL
939639,SMCND1,DR,10% SMC GLOBAL SEC LTD AUG 26,1186.86,1,939639,10SMCGSL26,10% SMC GLOBAL SEC LTD AUG 26,791.24,1000,INE103C07025,0,0,0,0,10SMCGSL26
939643,SMCND2,DR,0% SMC GLOBAL SEC LTD AUG 26,1195.2,1,939643,0SMCGSL26,0% SMC GLOBAL SEC LTD AUG 26,796.8,1000,INE103C07033,0,0,0,0,0SMCGSL26
939647,SMCND3,DR,10.2% SMC GLOBAL SEC LTD AUG27,1200,1,939647,102SMCGS27,10.2% SMC GLOBAL SEC LTD AUG27,800,1000,INE103C07017,0,0,0,0,102SMCGS27
939651,SMCND4,DR,0% SMC GLOBAL SEC LTD AUG 27,1200,1,939651,0SMCGSL27,0% SMC GLOBAL SEC LTD AUG 27,800,1000,INE103C07058,0,0,0,0,0SMCGSL27
939655,SMCND5,DR,9.94% SMC GLOBAL SEC LTD AUG29,1205.94,1,939655,994SMCGS29,9.94% SMC GLOBAL SEC LTD AUG29,803.96,1000,INE103C07041,0,0,0,0,994SMCGS29
939657,SMCND6,DR,10.4% SMC GLOBAL SEC LTD AUG29,1200,1,939657,104SMCGS29,10.4% SMC GLOBAL SEC LTD AUG29,800,1000,INE103C07066,0,0,0,0,104SMCGS29
750743,SMCRE1,C,SMC CREDITS RIGHTS ISSUE,2.74,1,750743,SMCREDT-RE,SMC CREDITS RIGHTS ISSUE,1.18,10,INE440E20012,1.96,1.4,1.96,1.4,SMCREDT-RE
500391,SMDYE,DR,S M DYECHEM LTD,8.21,1,500391,SMDYECH,S M DYECHEM LTD,6.73,10,INE620A01025,11.18,3.72,180,0.5,SMDYECH
522042,SMENER,C,SM ENERGY TEKNIK & ELECTRONI,3.65,1,522042,SMENER,SM ENERGY TEKNIK & ELECTRONI,3.31,10,INE540D01011,4.5,3.48,75,0.3,SMENER
542034,SMGOLD,C,S M GOLD LIMITED,30.98,1,542034,SMGOLD,S M GOLD LIMITED,29.78,10,INE00Q901014,42.73,15.15,359,13.45,SMGOLD
508905,SMICAP,C,SMIFS CAPITAL MARKETS LTD,88.4,1,508905,SMIFS,SMIFS CAPITAL MARKETS LTD,84.94,10,INE641A01013,99.84,43.61,200,7.5,SMIFS
519586,SMIIND,C,SMILAX INDUSTRIES LIMITED,0.74,1,519586,SMILAX,SMILAX INDUSTRIES LIMITED,0.68,10,INE393M01016,1.19,0.59,22.65,0.59,SMILAX
500647,SMIPHA,DR,SMITHKLINE PHARMA LTD,0,1,500647,,SMITHKLINE PHARMA LTD,0,10,INE266A01019,0,0,657,35.71,
975375,SMLCD,DR,13.85%SATYA MICROCAP 12JULY29,119880,1,975375,1385SML29,13.85%SATYA MICROCAP 12JULY29,79920,1000,INE982X08109,0,0,0,0,1385SML29
505192,SMLISU,DR,SML ISUZU LIMITED,2060.6,1,505192,SMLISUZU,SML ISUZU LIMITED,1373.8,10,INE294B01019,2470.05,1197.3,2470.05,57.39,SMLISUZU
540686,SMRORG,DR,SMRUTHI ORGANICS LIMITED,154.6,1,540686,SMRUTHIORG,SMRUTHI ORGANICS LIMITED,103.1,10,INE172E01011,218.8,126.7,419.35,10.03,SMRUTHIORG
532435,SMRUNI,C,SANMIT INFRA LIMITED,13.09,1,532435,SANINFRA,SANMIT INFRA LIMITED,11.85,1,INE799C01031,86,10.29,94.74,0.1,SANINFRA
540679,SMSLIF,C,SMS LIFESCIENCES INDIA LTD,1559.25,1,540679,SMSLIFE,SMS LIFESCIENCES INDIA LTD,1410.75,10,INE320X01016,1747.85,481.55,1747.85,134.85,SMSLIFE
532815,SMSPHA,DR,SMS PHARMACEUTICALS LTD,348.2,1,532815,SMSPHARMA,SMS PHARMACEUTICALS LTD,232.2,1,INE812G01025,398,111.95,398,7.21,SMSPHARMA
531838,SMSTEC,C,SMS TECHSOFT (INDIA) LIMITED,0.05,1,531838,SMSTECH,SMS TECHSOFT (INDIA) LIMITED,0.05,1,INE648B01024,0.12,0.05,3,0.04,SMSTECH
524160,SMZSCH,DR,SMZS CHEMICALS LTD,0,1,524160,,SMZS CHEMICALS LTD,0,10,INE894C01014,0,0,175,1.81,
508912,SNECON,DR,SNEH CONSTRUCTIONS LTD.,2.36,1,508912,,SNEH CONSTRUCTIONS LTD.,2.14,10,,0,0,0,0,
531890,SNOIND,DR,SNOWCEM INDIA LTD,7.63,1,531890,SNOWCEMIND,SNOWCEM INDIA LTD,6.91,10,INE734A01016,27.8,6.72,180.35,6.72,SNOWCEMIND
538635,SNOLOG,DR,SNOWMAN LOGISTICS LIMITED,81.6,1,538635,SNOWMAN,SNOWMAN LOGISTICS LIMITED,54.4,10,INE734N01019,91.55,46.06,134.7,24.4,SNOWMAN
532784,SOBDEV,DR,SOBHA LIMITED,1938.45,1,532784,SOBHA,SOBHA LIMITED,1292.35,10,INE671H01015,2171.55,786.38,2178.74,65.66,SOBHA
512014,SOBMER,C,SOBHAGYA MERCHANTILE LTD,135.02,1,512014,SOBME,SOBHAGYA MERCHANTILE LTD,129.74,10,INE754D01018,129.79,20.78,129.79,0.88,SOBME
890205,SOBPP1,DR,SOBHA LIMITED PP,1036.25,1,890205,SOBHAPP,SOBHA LIMITED PP,690.85,10,IN9671H01013,1179.9,800,1179.9,800,SOBHAPP
750856,SOBRE1,C,SOBHAGYA MERCHANTILE LTD RE,8.73,1,750856,SOBME-RE,SOBHAGYA MERCHANTILE LTD RE,3.75,10,INE754D20018,0,0,0,0,SOBME-RE
